Time	V/V	Vw	Hct	Em	pHi	pHo	MCHC	Density	QNa	QK	QA	QCa	QMg	CNa	CK	CA	CCa2+	CMg2+	CHb	CX	COs	rA	rH	fHb	nHb	MNa	MK	MA	FNaP	FCaP	FKP	FNa	FK	FA	FH	FW	FNaG	FKG	FAG	FHG
        3.9394467239	        0.9138198163	        0.6638198163	        9.1381981626	      -67.8756339629	        7.0673295882	        7.2574123196	       37.2064595176	        1.0984876870	        7.5211547689	       86.0925529906	       61.9120832342	        0.6359539426	        2.8989051521	       11.3301148665	      129.6926528585	       93.2663980764	        0.1828576128	        0.3741288453	        7.9408865182	       50.3865740439	       24.9270406561	        1.5764521963	        1.5491116903	        3.1390752908	       -4.5932958824	      145.8449654179	        7.0413370887	      147.0300180894	       -2.8899151450	       -7.4035633264	        1.9266100966	        0.0570706865	     -262.1045150623	     -234.2093500762	       17.5051590283	       -1.4739210095	        0.6070283997	     -262.6580900138	     -270.4179259809	        0.0000000000
        4.0226268047	        0.9117821115	        0.6617821115	        9.1178211147	      -67.7703304422	        7.0668686687	        7.2578874214	       37.2896107219	        1.0987077931	        7.5212262680	       85.7300034254	       61.5882184628	        0.6373728737	        2.9046446015	       11.3651096602	      129.5441534898	       93.0641934788	        0.1832643186	        0.3741482847	        7.9653374397	       50.5417202187	       25.0962816054	        1.5799063846	        1.5524540429	        3.1506865585	       -4.5886866871	      145.8119401768	        7.0800217981	      147.0327134542	       -2.8993871633	       -7.4022389872	        1.9329247756	        0.0462002360	     -260.9408558007	     -233.0264657509	       17.5464889343	       -1.4658607877	        0.6061269584	     -261.5065696358	     -269.2691400769	        0.0000000000
        4.1061749454	        0.9097466375	        0.6597466375	        9.0974663747	      -67.6650932486	        7.0664045706	        7.2583658786	       37.3730427786	        1.0989286426	        7.5212829714	       85.3674715503	       61.2645734189	        0.6388012083	        2.9103992869	       11.4002596515	      129.3943260965	       92.8607588718	        0.1836737767	        0.3741668898	        7.9899123846	       50.6976533474	       25.2672015008	        1.5833967116	        1.5558270144	        3.1623878066	       -4.5840457057	      145.7789601895	        7.1186975440	      147.0354202380	       -2.9088280528	       -7.4009014497	        1.9392187019	        0.0353650203	     -259.7749799696	     -231.8357075915	       17.5912732236	       -1.4577674414	        0.6052266882	     -260.3528399438	     -268.1181201131	        0.0000000000
        4.1900943836	        0.9077134589	        0.6577134589	        9.0771345892	      -67.5599161046	        7.0659371811	        7.2588478088	       37.4567542939	        1.0991502320	        7.5213247974	       85.0049607810	       60.9411605675	        0.6402394590	        2.9161702904	       11.4355646754	      129.2431523609	       92.6560947492	        0.1840861406	        0.3741848998	        8.0146114664	       50.8543741505	       25.4398159066	        1.5869235425	        1.5592315996	        3.1741795611	       -4.5793718112	      145.7460264857	        7.1573640192	      147.0381381108	       -2.9182371288	       -7.3995511149	        1.9454914192	        0.0245657219	     -258.6068732957	     -230.6379479591	       17.6390032507	       -1.4496441855	        0.6043275469	     -259.1968862371	     -266.9648516040	        0.0000000000
        4.2743885340	        0.9056826339	        0.6556826339	        9.0568263393	      -67.4547927851	        7.0654663979	        7.2593333188	       37.5407441041	        1.0993725579	        7.5213516640	       84.6424740226	       60.6179908959	        0.6416880815	        2.9219585378	       11.4710246615	      129.0906143339	       92.4502003847	        0.1845015472	        0.3742025181	        8.0394348678	       51.0118837876	       25.6141410226	        1.5904872698	        1.5626687269	        3.1860623842	       -4.5746639789	      145.7131399881	        7.1960209693	      147.0408668004	       -2.9276137491	       -7.3981882989	        1.9517424994	        0.0138029810	     -257.4365178698	     -229.4339257667	       17.6892448758	       -1.4414937404	        0.6034294921	     -258.0386902215	     -265.8093163994	        0.0000000000
        4.3590609765	        0.9036542151	        0.6536542151	        9.0365421508	      -67.3497171036	        7.0649921271	        7.2598225065	       37.6250112406	        1.0995956180	        7.5213634891	       84.2800137437	       60.2950741325	        0.6431474835	        2.9277648212	       11.5066396201	      128.9366943551	       92.2430740007	        0.1849201184	        0.3742199171	        8.0643828309	       51.1701837945	       25.7901936275	        1.5940883115	        1.5661392700	        3.1980368700	       -4.5699212712	      145.6803015290	        7.2346681844	      147.0436060836	       -2.9369573053	       -7.3968132449	        1.9579715369	        0.0030774038	     -256.2638926638	     -228.2242658748	       17.7416276289	       -1.4333184040	        0.6025324816	     -256.8782305176	     -264.6514932028	        0.0000000000
        4.4441147795	        0.9016282660	        0.6516282660	        9.0162826602	      -67.2446836971	        7.0645142861	        7.2603154585	       37.7095542382	        1.0998194083	        7.5213601903	       83.9175848688	       59.9724214520	        0.6446180200	        2.9335897726	       11.5424093498	      128.7813762008	       92.0347145447	        0.1853419607	        0.3742372432	        8.0894554524	       51.3292747846	       25.9679896346	        1.5977270803	        1.5696440294	        3.2101035462	       -4.5651428613	      145.6475121193	        7.2733051916	      147.0463557579	       -2.9462671454	       -7.3954261443	        1.9641780970	       -0.0076103488	     -255.0889829027	     -227.0095049897	       17.7958349909	       -1.4251201772	        0.6016364799	     -255.7154919341	     -263.4913668326	        0.0000000000
        4.5295519815	        0.8996048738	        0.6496048738	        8.9960487380	      -67.1396886799	        7.0640328051	        7.2608122482	       37.7943706066	        1.1000439222	        7.5213416854	       83.5551969271	       59.6500474900	        0.6460999906	        2.9394338461	       11.5783332126	      128.6246459914	       91.8251230797	        0.1857671644	        0.3742546201	        8.1146525250	       51.4891554430	       26.1475429369	        1.6014039588	        1.5731837187	        3.2222627964	       -4.5603280508	      145.6147731477	        7.3119310263	      147.0491156189	       -2.9555425098	       -7.3940271547	        1.9703616732	       -0.0182594893	     -253.9117880131	     -225.7901138947	       17.8515959828	       -1.4169008700	        0.6007414636	     -254.5504733337	     -262.3289360790	        0.0000000000
        4.6153764476	        0.8975840815	        0.6475840815	        8.9758408146	      -67.0347260643	        7.0635476099	        7.2613129533	       37.8794596542	        1.1002691579	        7.5213078923	       83.1928519167	       59.3279596391	        0.6475936941	        2.9452975277	       11.6144113291	      128.4664868983	       91.6142958689	        0.1861958191	        0.3742721528	        8.1399743761	       51.6498278466	       26.3288713730	        1.6051194211	        1.5767590901	        3.2345152646	       -4.5554760986	      145.5820852892	        7.3505455260	      147.0518855474	       -2.9647828417	       -7.3926163607	        1.9765218945	       -0.0288694611	     -252.7322819763	     -224.5664683355	       17.9086801600	       -1.4086618685	        0.5998473914	     -253.3831483945	     -261.1641745605	        0.0000000000
        4.7015922771	        0.8955659267	        0.6455659267	        8.9556592671	      -66.9297897251	        7.0630586301	        7.2618176476	       37.9648208870	        1.1004951141	        7.5212587280	       82.8305511650	       59.0061642469	        0.6490994063	        2.9511812390	       11.6506439030	      128.3068819745	       91.4022283482	        0.1866280073	        0.3742899301	        8.1654213944	       51.8112944626	       26.5119934092	        1.6088739641	        1.5803708754	        3.2468616289	       -4.5505863011	      145.5494491327	        7.3891485988	      147.0546654535	       -2.9739876073	       -7.3911938053	        1.9826584048	       -0.0394397314	     -251.5504355878	     -223.3388821590	       17.9668908068	       -1.4004043273	        0.5989542207	     -252.2134876368	     -259.9970527050	        0.0000000000
        4.7882036956	        0.8935504449	        0.6435504449	        8.9355044485	      -66.8248735283	        7.0625657991	        7.2623264015	       38.0504538898	        1.1007217897	        7.5211941090	       82.4682958013	       58.6846671085	        0.6506173817	        2.9570853401	       11.6870311708	      128.1458143042	       91.1889154579	        0.1870638053	        0.3743080271	        8.1909939953	       51.9735579259	       26.6969278992	        1.6126681026	        1.5840197872	        3.2593025846	       -4.5456579905	      145.5168652276	        7.4277401737	      147.0574552699	       -2.9831562784	       -7.3897594975	        1.9887708523	       -0.0499697736	     -250.3662182235	     -222.1076179089	       18.0260598228	       -1.3921292136	        0.5980619086	     -251.0414601702	     -258.8275394983	        0.0000000000
        4.8752150515	        0.8915376692	        0.6415376692	        8.9153766918	      -66.7199713244	        7.0620690529	        7.2628392820	       38.1363583115	        1.1009491838	        7.5211139507	       82.1060867856	       58.3634735527	        0.6521478569	        2.9630101389	       11.7235733957	      127.9832669699	       90.9743517126	        0.1875032840	        0.3743265070	        8.2166926164	       52.1366210134	       26.8836940599	        1.6165023677	        1.5877065234	        3.2718388426	       -4.5406905287	      145.4843340904	        7.4663201970	      147.0602549477	       -2.9922883302	       -7.3883134173	        1.9948588868	       -0.0604590636	     -249.1795980513	     -220.8728945469	       18.0860434070	       -1.3838373366	        0.5971704122	     -249.8670339019	     -257.6556026952	        0.0000000000
        4.9626308132	        0.8895276313	        0.6395276313	        8.8952763129	      -66.6150769421	        7.0615683301	        7.2633563541	       38.2225338530	        1.1011772955	        7.5210181681	       81.7439249337	       58.0425885166	        0.6536910537	        2.9689558981	       11.7602708627	      127.8192230246	       90.7585312614	        0.1879465098	        0.3743454233	        8.2425177140	       52.3004866209	       27.0723114520	        1.6203773068	        1.5914317711	        3.2844711278	       -4.5356833014	      145.4518562098	        7.5048886301	      147.0630644541	       -3.0013832371	       -7.3868555192	        2.0009221580	       -0.0709070767	     -247.9905422125	     -219.6348940546	       18.1467183666	       -1.3755293713	        0.5962796882	     -248.6901757151	     -256.4812090014	        0.0000000000
        5.0504555669	        0.8875203614	        0.6375203614	        8.8752036136	      -66.5101841837	        7.0610635714	        7.2638776805	       38.3089802557	        1.1014061242	        7.5209066749	       81.3818109387	       57.7220166087	        0.6552471813	        2.9749228421	       11.7971238735	      127.6536654683	       90.5414479394	        0.1883935453	        0.3743648206	        8.2684697602	       52.4651577437	       27.2627999624	        1.6242934823	        1.5951962098	        3.2972001777	       -4.5306357141	      145.4194320514	        7.5434454473	      147.0658837700	       -3.0104404705	       -7.3853857356	        2.0069603137	       -0.0813132853	     -246.7990169781	     -218.3937670722	       18.2079789653	       -1.3672058801	        0.5953896934	     -247.5108516227	     -255.3043242296	        0.0000000000
        5.1386940151	        0.8855158884	        0.6355158884	        8.8551588843	      -66.4052868193	        7.0605547187	        7.2644033223	       38.3956972928	        1.1016356693	        7.5207793841	       81.0197453887	       57.4017621631	        0.6568164383	        2.9809111622	       11.8341327432	      127.4865772266	       90.3230953127	        0.1888444502	        0.3743847366	        8.2945492401	       52.6306374598	       27.4551797903	        1.6282514719	        1.5990005147	        3.3100267411	       -4.5255471875	      145.3870620619	        7.5819906340	      147.0687128874	       -3.0194594968	       -7.3839039801	        2.0129729979	       -0.0916771559	     -245.6049878823	     -217.1496377127	       18.2697342314	       -1.3588673304	        0.5945003840	     -246.3290268990	     -254.1249134333	        0.0000000000
        5.2273509764	        0.8835142405	        0.6335142405	        8.8351424053	      -66.3003785833	        7.0600417155	        7.2649333395	       38.4826847609	        1.1018659302	        7.5206362076	       80.6577287829	       57.0818292858	        0.6583990149	        2.9869210213	       11.8712977964	      127.3179411337	       90.1034667164	        0.1892992814	        0.3744052027	        8.3207566496	       52.7969289149	       27.6494714338	        1.6322518674	        1.6028453589	        3.3229515774	       -4.5204171546	      145.3547466718	        7.6205241848	      147.0715518082	       -3.0284397748	       -7.3824101493	        2.0189598498	       -0.1019981479	     -244.4084198380	     -215.9026076676	       18.3319056626	       -1.3505141100	        0.5936117163	     -245.1446661931	     -252.9429410217	        0.0000000000
        5.3164313846	        0.8815154449	        0.6315154449	        8.8151544492	      -66.1954531698	        7.0595245058	        7.2654677912	       38.5699424734	        1.1020969065	        7.5204770565	       80.2957615440	       56.7622218934	        0.6599950939	        2.9929525578	       11.9086193647	      127.1477399166	       89.8825552882	        0.1897580936	        0.3744262451	        8.3470924929	       52.9640353103	       27.8456956803	        1.6362952752	        1.6067314160	        3.3359754554	       -4.5152450578	      145.3224862987	        7.6590461028	      147.0744005420	       -3.0373807542	       -7.3809041254	        2.0249205028	       -0.1122757111	     -243.2092772355	     -214.6527597074	       18.3944252681	       -1.3421465400	        0.5927236461	     -243.9577336259	     -251.7583708586	        0.0000000000
        5.4059402894	        0.8795195282	        0.6295195282	        8.7951952821	      -66.0905042292	        7.0590030346	        7.2660067357	       38.6574702544	        1.1023285977	        7.5203018406	       79.9338440301	       56.4429437474	        0.6616048523	        2.9990058892	       11.9460977834	      126.9759561821	       89.6603539967	        0.1902209399	        0.3744478856	        8.3735572817	       53.1319598912	       28.0438735971	        1.6403823156	        1.6106593615	        3.3490991527	       -4.5100303458	      145.2902813495	        7.6975563979	      147.0772591054	       -3.0462818741	       -7.3793857774	        2.0308545828	       -0.1225092849	     -242.0075240272	     -213.4001606625	       18.4572339011	       -1.3337648858	        0.5918361291	     -242.7681928738	     -250.5711663467	        0.0000000000
        5.4958828568	        0.8775265165	        0.6275265165	        8.7752651649	      -65.9855253649	        7.0584772472	        7.2665502311	       38.7452679333	        1.1025610034	        7.5201104689	       79.5719765436	       56.1239984818	        0.6632284624	        3.0050811146	       11.9837333902	      126.8025724056	       89.4368556659	        0.1906878718	        0.3744701421	        8.4001515330	       53.3007059380	       28.2440265240	        1.6445136228	        1.6146298749	        3.3623234549	       -4.5047724724	      145.2581322223	        7.7360550861	      147.0801275206	       -3.0551425618	       -7.3778549630	        2.0367617079	       -0.1326982963	     -240.8031238008	     -212.1448639612	       18.5202798391	       -1.3253693668	        0.5909491207	     -241.5760072399	     -249.3812905005	        0.0000000000
        5.5862643706	        0.8755364354	        0.6255364354	        8.7553643542	      -65.8805101300	        7.0579470894	        7.2670983348	       38.8333353411	        1.1027941230	        7.5199028492	       79.2101593395	       55.8053896281	        0.6648660925	        3.0111783170	       12.0215265226	      126.6275709207	       89.2120529969	        0.1911589399	        0.3744930292	        8.4268757677	       53.4702767574	       28.4461760671	        1.6486898448	        1.6186436410	        3.3756491553	       -4.4994708940	      145.2260393086	        7.7745421885	      147.0830058143	       -3.0639622313	       -7.3763115294	        2.0426414875	       -0.1428421592	     -239.5960398416	     -210.8869117887	       18.5835175758	       -1.3169601641	        0.5900625759	     -240.3811397161	     -248.1887060088	        0.0000000000
        5.6770902330	        0.8735493103	        0.6235493103	        8.7354931034	      -65.7754520243	        7.0574125068	        7.2676511046	       38.9216723057	        1.1030279561	        7.5196788883	       78.8483926323	       55.4871206355	        0.6665179078	        3.0172975658	       12.0594775161	      126.4509339111	       88.9859385862	        0.1916341936	        0.3745165589	        8.4537305102	       53.6406756755	       28.6503440930	        1.6529116437	        1.6227013513	        3.3890770540	       -4.4941250681	      145.1940029941	        7.8130177308	      147.0858940170	       -3.0727402822	       -7.3747553146	        2.0484935215	       -0.1529402730	     -238.3862351872	     -209.6263369219	       18.6469067932	       -1.3085374272	        0.5891764495	     -239.1835530359	     -246.9933752883	        0.0000000000
        5.7683659671	        0.8715651663	        0.6215651663	        8.7156516635	      -65.6703444919	        7.0568734452	        7.2682085981	       39.0102786491	        1.1032625023	        7.5194384916	       78.4866766017	       55.1691948883	        0.6681840711	        3.0234389178	       12.0975867033	      126.2726434031	       88.7585049412	        0.1921136818	        0.3745407406	        8.4807162867	       53.8119060314	       28.8565527254	        1.6571796952	        1.6268037051	        3.4026079579	       -4.4887344523	      145.1620236605	        7.8514817429	      147.0887921625	       -3.0814760995	       -7.3731861481	        2.0543173996	       -0.1629920222	     -237.1736726733	     -208.3631642892	       18.7104114887	       -1.3001012802	        0.5882906960	     -237.9832097200	     -245.7952605294	        0.0000000000
        5.8600972184	        0.8695840283	        0.6195840283	        8.6958402833	      -65.5651809180	        7.0563298503	        7.2687708730	       39.0991541845	        1.1034977611	        7.5191815638	       78.1250113972	       54.8516157211	        0.6698647436	        3.0296024194	       12.1358544120	      126.0926812587	       88.5297444948	        0.1925974527	        0.3745655817	        8.5078336246	       53.9839711716	       29.0648243404	        1.6614946889	        1.6309514105	        3.4162426797	       -4.4832985028	      145.1301016861	        7.8899342579	      147.0917002870	       -3.0901690516	       -7.3716038516	        2.0601127011	       -0.1729967750	     -235.9583149741	     -207.0974122944	       18.7739992330	       -1.2916518265	        0.5874052694	     -236.7800721155	     -244.5943237366	        0.0000000000
        5.9522897570	        0.8676059211	        0.6176059211	        8.6760592106	      -65.4599546271	        7.0557816674	        7.2693379873	       39.1882987133	        1.1037337319	        7.5189080081	       77.7633971426	       54.5343864310	        0.6715600847	        3.0357881070	       12.1742809642	      125.9110291705	       88.2996496170	        0.1930855541	        0.3745910880	        8.5350830517	       54.1568744456	       29.2751815640	        1.6658573286	        1.6351451853	        3.4299820385	       -4.4778166739	      145.0982374470	        7.9283753119	      147.0946184285	       -3.0988184908	       -7.3700082396	        2.0658789939	       -0.1829538829	     -234.7401246370	     -205.8290939402	       18.8376405395	       -1.2831891527	        0.5865201235	     -235.5741024301	     -243.3905267623	        0.0000000000
        6.0449494803	        0.8656308692	        0.6156308692	        8.6563086922	      -65.3546588798	        7.0552288416	        7.2699099995	       39.2777120238	        1.1039704142	        7.5186177267	       77.4018339392	       54.2175102889	        0.6732702531	        3.0419960084	       12.2128666750	      125.7276686561	       88.0682126254	        0.1935780337	        0.3746172635	        8.5624650956	       54.3306192010	       29.4876472698	        1.6702683323	        1.6393857580	        3.4438268583	       -4.4722884163	      145.0664313177	        7.9668049439	      147.0975466267	       -3.1074237516	       -7.3683991198	        2.0716158344	       -0.1928626801	     -233.5190641129	     -204.5582177822	       18.9013083300	       -1.2747133325	        0.5856352117	     -234.3652627619	     -242.1838313370	        0.0000000000
        6.1380824157	        0.8636588974	        0.6136588974	        8.6365889742	      -65.2492868713	        7.0546713177	        7.2704869684	       39.3673938884	        1.1042078074	        7.5183106206	       77.0403218691	       53.9009905479	        0.6749954068	        3.0482261437	       12.2516118517	      125.5425810540	       87.8354257949	        0.1940749387	        0.3746441110	        8.5899802832	       54.5052087801	       29.7022445767	        1.6747284321	        1.6436738685	        3.4577779689	       -4.4667131772	      145.0346836718	        8.0052231953	      147.1004849225	       -3.1159841507	       -7.3667762936	        2.0773227672	       -0.2027224826	     -232.2950957820	     -203.2847887368	       18.9649774799	       -1.2662244296	        0.5847504871	     -233.1535151241	     -240.9741990947	        0.0000000000
        6.2316947232	        0.8616900303	        0.6116900303	        8.6169003029	      -65.1438317282	        7.0541090399	        7.2710689534	       39.4573440622	        1.1044459108	        7.5179865894	       76.6788609969	       53.5848304515	        0.6767357033	        3.0544785258	       12.2905167931	      125.3557475198	       87.6012813653	        0.1945763164	        0.3746716319	        8.6176291397	       54.6806465165	       29.9189968471	        1.6792383749	        1.6480102688	        3.4718362048	       -4.4610903992	      145.0029948822	        8.0436301095	      147.1034333575	       -3.1244989864	       -7.3651395563	        2.0829993243	       -0.2125325881	     -231.0681819773	     -202.0088087671	       19.0286244336	       -1.2577225001	        0.5838659024	     -231.9388214682	     -239.7615915954	        0.0000000000
        6.3257926985	        0.8597242924	        0.6097242924	        8.5972429243	      -65.0382865072	        7.0535419520	        7.2716560143	       39.5475622819	        1.1046847237	        7.5176455318	       76.3174513725	       53.2690332399	        0.6784913002	        3.0607531606	       12.3295817883	      125.1671490222	       87.3657715489	        0.1950822141	        0.3746998269	        8.6454121887	       54.8569357318	       30.1379276861	        1.6837989222	        1.6523957233	        3.4860024055	       -4.4554195200	      144.9713653221	        8.0820257322	      147.1063919738	       -3.1329675377	       -7.3634886974	        2.0886450251	       -0.2222922749	     -229.8382850040	     -200.7302774636	       19.0922268765	       -1.2492075947	        0.5829814098	     -230.7211437035	     -238.5459703453	        0.0000000000
        6.4203827766	        0.8577617085	        0.6077617085	        8.5776170849	      -64.9326441923	        7.0529699972	        7.2722482116	       39.6380482639	        1.1049242454	        7.5172873450	       75.9560930325	       52.9536021558	        0.6802623550	        3.0670500483	       12.3688071164	      124.9767663406	       87.1288885368	        0.1955926790	        0.3747286953	        8.6733299513	       55.0340797332	       30.3590609403	        1.6884108507	        1.6568310102	        3.5002774149	       -4.4496999715	      144.9397953649	        8.1204101105	      147.1093608139	       -3.1413890640	       -7.3618235007	        2.0942593760	       -0.2320008021	     -228.6053671578	     -199.4491925369	       19.1557634577	       -1.2406797607	        0.5820969611	     -229.5004437137	     -237.3272968133	        0.0000000000
        6.5154715352	        0.8558023032	        0.6058023032	        8.5580230317	      -64.8268976928	        7.0523931180	        7.2728456066	       39.7288017034	        1.1051644751	        7.5169119251	       75.5947860014	       52.6385404489	        0.6820490253	        3.0733691830	       12.4081930454	      124.7845800614	       86.8906245048	        0.1961077584	        0.3747582360	        8.7013829460	       55.2120818107	       30.5824206968	        1.6930749521	        1.6613169212	        3.5146620815	       -4.4439311799	      144.9082853846	        8.1587832934	      147.1123399201	       -3.1497628051	       -7.3601437445	        2.0998418701	       -0.2416574085	     -227.3693907404	     -198.1655502351	       19.2192135544	       -1.2321390434	        0.5812125078	     -228.2766833730	     -236.1055324470	        0.0000000000
        6.6110656978	        0.8538461012	        0.6038461012	        8.5384610123	      -64.7210398413	        7.0518112565	        7.2734482610	       39.8198222734	        1.1054054119	        7.5165191668	       75.2335302931	       52.3238513799	        0.6838514693	        3.0797105531	       12.4477398321	      124.5905705764	       86.6509716183	        0.1966274998	        0.3747884468	        8.7295716884	       55.3909452348	       30.8080312827	        1.6977920338	        1.6658542627	        3.5291572579	       -4.4381125649	      144.8768357562	        8.1971453315	      147.1153293349	       -3.1580879800	       -7.3584492017	        2.1053919867	       -0.2512613127	     -226.1303180735	     -196.8793456982	       19.2825570706	       -1.2235854875	        0.5803280010	     -227.0498245594	     -234.8806386861	        0.0000000000
        6.7071721382	        0.8518931275	        0.6018931275	        8.5189312752	      -64.6150633913	        7.0512243539	        7.2740562374	       39.9111096235	        1.1056470549	        7.5161089637	       74.8723259120	       52.0095382240	        0.6856698455	        3.0860741419	       12.4874477212	      124.3947180798	       86.4099220376	        0.1971519507	        0.3748193249	        8.7578966904	       55.5706732548	       31.0359172646	        1.7025629191	        1.6704438560	        3.5437638011	       -4.4322435394	      144.8454468558	        8.2354962765	      147.1183291001	       -3.1663637870	       -7.3567396399	        2.1109091914	       -0.2608117125	     -224.8881115120	     -195.5905732580	       19.3457742673	       -1.2150191382	        0.5794433912	     -225.8198291671	     -233.6525769743	        0.0000000000
        6.8037978843	        0.8499434070	        0.5999434070	        8.4994340696	      -64.5089610152	        7.0506323510	        7.2746695993	       40.0026633794	        1.1058894031	        7.5156812078	       74.5111728534	       51.6956042738	        0.6875043130	        3.0924599274	       12.5273169447	      124.1970025662	       86.1674679217	        0.1976811588	        0.3748508667	        8.7863584604	       55.7512690962	       31.2661034485	        1.7073884472	        1.6750865378	        3.5584825715	       -4.4263235097	      144.8141190609	        8.2738361819	      147.1213392574	       -3.1745894032	       -7.3550148215	        2.1163929354	       -0.2703077845	     -223.6427334551	     -194.2992266938	       19.4088456166	       -1.2064400420	        0.5785586285	     -224.5866591175	     -232.4213087712	        0.0000000000
        6.9009501220	        0.8479969646	        0.5979969646	        8.4799696457	      -64.4027253024	        7.0500351874	        7.2752884108	       40.0944831415	        1.1061324554	        7.5152357901	       74.1500711043	       51.3820528419	        0.6893550314	        3.0988678825	       12.5673477215	      123.9974038290	       85.9236014331	        0.1982151721	        0.3748830683	        8.8149575028	       55.9327359593	       31.4986148791	        1.7122694742	        1.6797831610	        3.5733144339	       -4.4203518744	      144.7828527503	        8.3121651023	      147.1243598478	       -3.1827639838	       -7.3532745035	        2.1218426559	       -0.2797486838	     -222.3941463570	     -193.0052994488	       19.4717516780	       -1.1978482478	        0.5776736625	     -223.3502763698	     -231.1867955615	        0.0000000000
        6.9986361999	        0.8460538255	        0.5960538255	        8.4605382549	      -64.2963487566	        7.0494328025	        7.2759127368	       40.1865684850	        1.1063762107	        7.5147726001	       73.7890206441	       51.0688872626	        0.6912221611	        3.1052979751	       12.6075402569	      123.7959014582	       85.6783147407	        0.1987540388	        0.3749159247	        8.8436943176	       56.1150770172	       31.7334768396	        1.7172068727	        1.6845345948	        3.5882602564	       -4.4143280247	      144.7516483043	        8.3504830934	      147.1273909115	       -3.1908866624	       -7.3515184375	        2.1272577749	       -0.2891335435	     -221.1423127370	     -191.7087848154	       19.5344729921	       -1.1892438075	        0.5767884425	     -222.1106429302	     -229.9489988653	        0.0000000000
        7.0968636336	        0.8441140150	        0.5941140150	        8.4411401496	      -64.1898237941	        7.0488251344	        7.2765426433	       40.2789189584	        1.1066206678	        7.5142915259	       73.4280214449	       50.7561108944	        0.6931058631	        3.1117501682	       12.6478947421	      123.5924748390	       85.4316000242	        0.1992978071	        0.3749494308	        8.8725694004	       56.2982954143	       31.9707148520	        1.7222015325	        1.6893417254	        3.6033209107	       -4.4082513441	      144.7205061050	        8.3887902123	      147.1304324879	       -3.1989565499	       -7.3497463701	        2.1326376999	       -0.2984614744	     -219.8871951886	     -190.4096760924	       19.5969899891	       -1.1806267765	        0.5759029172	     -220.8677208607	     -228.7078802461	        0.0000000000
        7.1956401106	        0.8421775583	        0.5921775583	        8.4217755832	      -64.0831427416	        7.0482121208	        7.2771781969	       40.3715340833	        1.1068658255	        7.5137924544	       73.0670734719	       50.4437271209	        0.6950062992	        3.1182244198	       12.6884113537	      123.3871031502	       85.1834494772	        0.1998465257	        0.3749835806	        8.9015832420	       56.4823942645	       32.2103546763	        1.7272543612	        1.6942054565	        3.6184972718	       -4.4021212080	      144.6894265362	        8.4270865173	      147.1334846155	       -3.2069727346	       -7.3479580422	        2.1379818231	       -0.3077315648	     -218.6287563882	     -189.1079667200	       19.6592829116	       -1.1719972144	        0.5750170346	     -219.6214722879	     -227.4634013193	        0.0000000000
        7.2949734950	        0.8402444811	        0.5902444811	        8.4024448106	      -63.9762978337	        7.0475936984	        7.2778194653	       40.4644133539	        1.1071116824	        7.5132752709	       72.7061766837	       50.1317393524	        0.6969236317	        3.1247206831	       12.7290902533	      123.1797653626	       84.9338553107	        0.2004002432	        0.3750183678	        8.9307363281	       56.6673766497	       32.4524223110	        1.7323662843	        1.6991267098	        3.6337902183	       -4.3959369838	      144.6584099832	        8.4653720676	      147.1365473318	       -3.2149342816	       -7.3461531898	        2.1432895211	       -0.3169428800	     -217.3669591035	     -187.8036503957	       19.7213317449	       -1.1633551853	        0.5741307424	     -218.3718594103	     -226.2155237601	        0.0000000000
        7.3948718329	        0.8383148088	        0.5883148088	        8.3831480877	      -63.8692812108	        7.0469698030	        7.2784665170	       40.5575562360	        1.1073582371	        7.5127398595	       72.3453310325	       49.8201510274	        0.6988580240	        3.1312389062	       12.7699315868	      122.9704402380	       84.6828097559	        0.2009590088	        0.3750537853	        8.9600291390	       56.8532456184	       32.6969439923	        1.7375382453	        1.7041064253	        3.6492006315	       -4.3896980302	      144.6274568335	        8.5036469240	      147.1396206733	       -3.2228402327	       -7.3443315429	        2.1485601551	       -0.3260944620	     -216.1017662014	     -186.4967211739	       19.7831161597	       -1.1547007583	        0.5732439878	     -217.1188445067	     -224.9642093107	        0.0000000000
        7.4953433575	        0.8363885672	        0.5863885672	        8.3638856715	      -63.7620849171	        7.0463403698	        7.2791194214	       40.6509621668	        1.1076054881	        7.5121861026	       71.9845364642	       49.5089656129	        0.7008096398	        3.1377790320	       12.8109354845	      122.7591063274	       84.4303050679	        0.2015228717	        0.3750898257	        8.9894621498	       57.0400041839	       32.9439461944	        1.7427712071	        1.7091455618	        3.6647293960	       -4.3834036977	      144.5965674763	        8.5419111478	      147.1427046751	       -3.2306896055	       -7.3424928263	        2.1537930703	       -0.3351853291	     -214.8331406559	     -185.1871735518	       19.8446154596	       -1.1460340076	        0.5723567174	     -215.8623899431	     -223.7094197880	        0.0000000000
